,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
206,Chosen Family,The Lockdown Sessions,2021-10-22,5,6vEUsTftjDrpaFKh0Oi66K,spotify:track:6vEUsTftjDrpaFKh0Oi66K,0.496,0.497,0.586,0.0,0.0698,-6.985,0.0413,73.016,0.283,8,280381
207,The Pink Phantom,The Lockdown Sessions,2021-10-22,6,2NAOth4k77wP5zhz8YQiZf,spotify:track:2NAOth4k77wP5zhz8YQiZf,0.539,0.351,0.481,0.000206,0.0609,-8.03,0.0406,64.485,0.465,8,253053
208,It's a sin - global reach mix,The Lockdown Sessions,2021-10-22,7,0FCuFNLRCSX5wrL3C25wn6,spotify:track:0FCuFNLRCSX5wrL3C25wn6,0.0511,0.615,0.84,6.08e-05,0.231,-6.413,0.0362,125.027,0.204,8,284904
209,Nothing Else Matters,The Lockdown Sessions,2021-10-22,8,6QC8zX7AY56ogWRxhsTGiz,spotify:track:6QC8zX7AY56ogWRxhsTGiz,0.00516,0.452,0.668,1.45e-05,0.112,-5.118,0.0292,142.548,0.142,10,395785
210,Orbit,The Lockdown Sessions,2021-10-22,9,2zHDGYNJ0e27IHn1FvesGM,spotify:track:2zHDGYNJ0e27IHn1FvesGM,0.00282,0.72,0.804,0.143,0.129,-4.231,0.0358,114.002,0.822,8,208225
211,Simple Things,The Lockdown Sessions,2021-10-22,10,4NjL1VHEqZ4CzC0UjcXXxH,spotify:track:4NjL1VHEqZ4CzC0UjcXXxH,0.263,0.506,0.795,7.68e-05,0.142,-4.628,0.0299,88.057,0.277,6,251585
212,Beauty In The Bones,The Lockdown Sessions,2021-10-22,11,0CBoq7KLlVF4gTp7s8VWcq,spotify:track:0CBoq7KLlVF4gTp7s8VWcq,0.00868,0.582,0.821,6.36e-06,0.0846,-4.417,0.0843,155.003,0.16,8,230870
213,One Of Me,The Lockdown Sessions,2021-10-22,12,3J5ZhKSXqMHqb8EyqyTYfg,spotify:track:3J5ZhKSXqMHqb8EyqyTYfg,0.16,0.708,0.593,0.0,0.169,-4.921,0.0529,144.09,0.507,0,161666
214,E-Ticket,The Lockdown Sessions,2021-10-22,13,7fTG5a3rCs7ZIlI3KW20oJ,spotify:track:7fTG5a3rCs7ZIlI3KW20oJ,0.00054,0.384,0.946,0.0,0.147,-2.149,0.0654,138.167,0.279,4,198817
215,Finish Line,The Lockdown Sessions,2021-10-22,14,7cwIZjlI68BncRBhXFV9ks,spotify:track:7cwIZjlI68BncRBhXFV9ks,0.0756,0.48,0.803,0.0,0.195,-3.415,0.0485,171.79,0.539,9,264846
216,Stolen Car,The Lockdown Sessions,2021-10-22,15,6LmpRbrN12y6YO9u0l3e3i,spotify:track:6LmpRbrN12y6YO9u0l3e3i,0.00691,0.516,0.762,0.000178,0.241,-4.306,0.0319,139.834,0.226,6,337753
217,I'm Not Gonna Miss You,The Lockdown Sessions,2021-10-22,16,6R2FBoFzid7OAlMIXRvGNP,spotify:track:6R2FBoFzid7OAlMIXRvGNP,0.0638,0.35,0.462,0.000453,0.238,-6.433,0.0273,60.016,0.111,5,176554
218,Scarecrow - Piano/Tambourine Demo,Jewel Box,2020-11-13,1,2bz2cpm4hAU2XclXLJYQj1,spotify:track:2bz2cpm4hAU2XclXLJYQj1,0.84,0.431,0.244,0.0,0.0721,-15.817,0.0356,94.261,0.343,26,192306
219,Holiday Inn - Piano Demo,Jewel Box,2020-11-13,2,1fwDWtEY6QRQSZmw2aj4iR,spotify:track:1fwDWtEY6QRQSZmw2aj4iR,0.924,0.368,0.348,0.329,0.174,-12.912,0.0317,157.884,0.388,18,274293
220,Keep It A Mystery,Jewel Box,2020-11-13,3,1AARvQLoXfnQstTo6eHJ8a,spotify:track:1AARvQLoXfnQstTo6eHJ8a,0.697,0.553,0.707,0.0106,0.119,-9.356,0.0386,83.899,0.418,19,255973
221,Smokestack Children - Arranged Band Version,Jewel Box,2020-11-13,4,4fXFP6OhsejNq6ygii55sZ,spotify:track:4fXFP6OhsejNq6ygii55sZ,0.393,0.365,0.515,0.0,0.0806,-9.498,0.0454,171.472,0.597,17,151346
222,Two Of A Kind - Arranged Band Version,Jewel Box,2020-11-13,5,0YxvSWhJ3OwaeaGEldssBn,spotify:track:0YxvSWhJ3OwaeaGEldssBn,0.633,0.549,0.615,2.54e-06,0.256,-9.795,0.0338,126.677,0.926,16,144426
223,Conquer The Sun,Jewel Box,2020-11-13,6,4y33y6VDIvE0LL50q1EgpZ,spotify:track:4y33y6VDIvE0LL50q1EgpZ,0.604,0.629,0.322,0.00207,0.114,-15.151,0.0374,125.416,0.152,18,261680
224,Monkey Suit,Jewel Box,2020-11-13,1,7edS7F2w5uWLoyWjtvVmru,spotify:track:7edS7F2w5uWLoyWjtvVmru,0.225,0.639,0.699,0.704,0.197,-10.566,0.0322,118.769,0.866,16,284853
225,Where To Now St. Peter? - Remastered 2017,Jewel Box,2020-11-13,2,0lNA6UcbJXsfiZVBQjFHIe,spotify:track:0lNA6UcbJXsfiZVBQjFHIe,0.47,0.598,0.378,0.00108,0.0918,-15.959,0.0321,128.868,0.397,17,253626
226,Mellow - Remastered 2017,Jewel Box,2020-11-13,3,0Jyg7rSwbeGaUhe3M1uct2,spotify:track:0Jyg7rSwbeGaUhe3M1uct2,0.32,0.505,0.435,0.000785,0.197,-12.38,0.0342,125.917,0.56,17,331520
227,The Ballad Of Danny Bailey (1909-1934) - Remastered 2014,Jewel Box,2020-11-13,4,30SnPvOv0cGRiIXTqHClxq,spotify:track:30SnPvOv0cGRiIXTqHClxq,0.43,0.504,0.605,0.00162,0.0783,-11.286,0.0377,78.853,0.682,16,262066
228,Chameleon - Remastered 2017,Jewel Box,2020-11-13,5,5R2SVJiR4wLhvoxDqrv6P8,spotify:track:5R2SVJiR4wLhvoxDqrv6P8,0.229,0.544,0.395,0.0,0.19,-13.169,0.0298,122.025,0.361,16,329173
229,Gone To Shiloh,Jewel Box,2020-11-13,6,4cAzGz7teY30EGnxHkiQ6l,spotify:track:4cAzGz7teY30EGnxHkiQ6l,0.859,0.502,0.299,0.372,0.104,-16.15,0.0317,132.347,0.13,16,289533
230,We All Fall In Love Sometimes - Remastered 2016,Jewel Box,2020-11-13,7,2ML9yQ5hQWNpKMpP26K4O9,spotify:track:2ML9yQ5hQWNpKMpP26K4O9,0.525,0.549,0.165,0.000187,0.134,-14.641,0.0321,127.82,0.175,18,257532
231,Too Low For Zero - Remastered 2016,Jewel Box,2020-11-13,8,61dUKEvlrwytgdTeZadIMX,spotify:track:61dUKEvlrwytgdTeZadIMX,0.43,0.67,0.621,0.0011,0.155,-10.43,0.0381,137.272,0.702,18,346533
