,name,album,release_date,track_number,id,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,duration_ms
343,Hit The Lights - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,15,6kxWS2BZneKHOfP5ZZJBEv,spotify:track:6kxWS2BZneKHOfP5ZZJBEv,3.96e-05,0.231,0.908,0.0626,0.89,-7.77,0.0772,166.523,0.429,33,279866
344,Orion - Live,Metallica Through The Never (Music From The Motion Picture),2013-01-01,16,00cxd8JLO6JKUei70H4BY4,spotify:track:00cxd8JLO6JKUei70H4BY4,0.00124,0.29,0.76,0.924,0.0544,-8.37,0.0427,166.573,0.477,39,506866
345,The Ecstasy of Gold,Metallica Through The Never (Music from the Motion Picture),2013,1,2MzaSLi8iFWQQ7fBE3rvDe,spotify:track:2MzaSLi8iFWQQ7fBE3rvDe,0.834,0.124,0.691,0.193,0.964,-7.61,0.0483,97.395,0.151,29,121373
346,Creeping Death (Live),Metallica Through The Never (Music from the Motion Picture),2013,2,3H2wWBP6QXJpOmDKkihBiF,spotify:track:3H2wWBP6QXJpOmDKkihBiF,3.46e-05,0.296,0.953,0.053,0.364,-7.456,0.103,121.442,0.202,31,379013
347,For Whom The Bell Tolls (Live),Metallica Through The Never (Music from the Motion Picture),2013,3,2VzAyholTBTXhkqxNO8YEh,spotify:track:2VzAyholTBTXhkqxNO8YEh,0.000198,0.329,0.912,0.0238,0.739,-7.796,0.094,137.924,0.251,31,279506
348,Fuel (Live),Metallica Through The Never (Music from the Motion Picture),2013,4,7E1lrtRqfZUOFHHlh8yYtE,spotify:track:7E1lrtRqfZUOFHHlh8yYtE,3.71e-05,0.264,0.942,0.000178,0.951,-6.936,0.066,126.268,0.248,29,237426
349,Ride the Lightning (Live),Metallica Through The Never (Music from the Motion Picture),2013,5,1w3r4q8rgcc2WVHZPUuEnO,spotify:track:1w3r4q8rgcc2WVHZPUuEnO,0.000105,0.277,0.933,0.105,0.952,-8.073,0.0565,153.551,0.366,27,414306
350,One (Live),Metallica Through The Never (Music from the Motion Picture),2013,6,24zPBt8eViDHZi8UxmN5rS,spotify:track:24zPBt8eViDHZi8UxmN5rS,0.000592,0.354,0.913,0.323,0.924,-9.649,0.104,130.909,0.144,31,504573
351,The Memory Remains (Live),Metallica Through The Never (Music from the Motion Picture),2013,7,5fQQDsc1SxPYADUTD2EV2N,spotify:track:5fQQDsc1SxPYADUTD2EV2N,0.00422,0.289,0.887,4.09e-05,0.875,-7.15,0.0679,81.819,0.194,28,342800
352,Wherever I May Roam (Live),Metallica Through The Never (Music from the Motion Picture),2013,8,1iH0ZaENhDbWOWesMa8GcY,spotify:track:1iH0ZaENhDbWOWesMa8GcY,0.000321,0.319,0.918,0.0026,0.912,-5.801,0.0506,145.299,0.233,28,378280
353,Cyanide (Live),Metallica Through The Never (Music from the Motion Picture),2013,9,0wbh6SnZE3wMCMuJxg9NNO,spotify:track:0wbh6SnZE3wMCMuJxg9NNO,6.52e-05,0.291,0.935,0.0198,0.948,-6.988,0.0579,140.569,0.287,25,421426
354,...And Justice for All (Live),Metallica Through The Never (Music from the Motion Picture),2013,10,56GEAKYqvZd4FVNIKzFSta,spotify:track:56GEAKYqvZd4FVNIKzFSta,4.95e-05,0.368,0.897,0.0925,0.955,-7.379,0.0395,95.023,0.321,26,557733
355,Master of Puppets (Live),Metallica Through The Never (Music from the Motion Picture),2013,11,41sVWpRzx9EW7qhpPSr3Af,spotify:track:41sVWpRzx9EW7qhpPSr3Af,4.95e-05,0.326,0.947,0.0174,0.965,-7.177,0.0612,116.188,0.283,34,505360
356,Battery (Live),Metallica Through The Never (Music from the Motion Picture),2013,12,6ZXwOCfJ4d3R39fhieeeQS,spotify:track:6ZXwOCfJ4d3R39fhieeeQS,0.000157,0.341,0.982,0.00246,0.412,-6.925,0.126,101.51,0.0833,26,313586
357,Nothing Else Matters (Live),Metallica Through The Never (Music from the Motion Picture),2013,13,1HoBsGG0Ss2Wv5Ky8pkCEf,spotify:track:1HoBsGG0Ss2Wv5Ky8pkCEf,0.0723,0.265,0.658,0.00113,0.659,-6.855,0.0314,163.236,0.06,27,441960
358,Enter Sandman (Live),Metallica Through The Never (Music from the Motion Picture),2013,14,50K1S7dtgGRnsyuAV5NG14,spotify:track:50K1S7dtgGRnsyuAV5NG14,0.00265,0.323,0.914,0.000381,0.953,-7.349,0.0891,139.058,0.185,27,381666
359,Hit The Lights (Live),Metallica Through The Never (Music from the Motion Picture),2013,15,4l5mXDSuZ3cnI6eWQMTOrb,spotify:track:4l5mXDSuZ3cnI6eWQMTOrb,3.96e-05,0.231,0.908,0.0626,0.89,-7.77,0.0772,166.523,0.429,24,279866
360,Orion (Live),Metallica Through The Never (Music from the Motion Picture),2013,16,2FUf1dlkvcgKOiKpMIOl2j,spotify:track:2FUf1dlkvcgKOiKpMIOl2j,0.00124,0.29,0.76,0.924,0.0544,-8.37,0.0427,166.573,0.477,30,506880
361,Brandenburg Gate,Lulu,2011-11-01,1,3UqG4RqBe5fsjqDu2iBZK2,spotify:track:3UqG4RqBe5fsjqDu2iBZK2,0.0233,0.334,0.779,0.0,0.168,-3.981,0.0508,122.705,0.282,23,259720
362,The View,Lulu,2011-11-01,2,77o1A0eBvU3UfC8u4GG8XT,spotify:track:77o1A0eBvU3UfC8u4GG8XT,0.000338,0.252,0.919,0.0,0.107,-2.949,0.0701,74.158,0.3,21,317466
363,Pumping Blood,Lulu,2011-11-01,3,1yDaWE3SArHmIl8khKAWd7,spotify:track:1yDaWE3SArHmIl8khKAWd7,0.00533,0.328,0.902,3.88e-05,0.152,-5.125,0.132,135.223,0.271,17,444133
364,Mistress Dread,Lulu,2011-11-01,4,5NSSeFthY3wqM8gsen1gWL,spotify:track:5NSSeFthY3wqM8gsen1gWL,0.000221,0.259,0.978,0.00632,0.177,-4.611,0.102,102.939,0.0488,15,411493
365,Iced Honey,Lulu,2011-11-01,5,0vtI6MH88W7sia4QfxYsXh,spotify:track:0vtI6MH88W7sia4QfxYsXh,0.00561,0.417,0.912,0.0,0.0957,-3.475,0.0645,116.098,0.43,16,275946
366,Cheat on Me,Lulu,2011-11-01,6,2xFILWNlp8tKNKVpCXjWKA,spotify:track:2xFILWNlp8tKNKVpCXjWKA,0.0089,0.352,0.715,0.00215,0.128,-5.552,0.0465,103.433,0.0421,14,686266
367,Frustration,Lulu,2011-11-01,7,1JNbkaRDu7tDxxtTX1Ij5U,spotify:track:1JNbkaRDu7tDxxtTX1Ij5U,0.00106,0.309,0.742,0.0427,0.135,-5.274,0.116,173.88,0.152,13,513973
368,Little Dog,Lulu,2011-11-01,8,3tdBx6sRWZgnniLrz7ZVms,spotify:track:3tdBx6sRWZgnniLrz7ZVms,0.845,0.393,0.192,0.0256,0.112,-17.568,0.035,116.367,0.161,12,481680
369,Dragon,Lulu,2011-11-01,9,5ZrehhPyYi7KgzUCYiaEFC,spotify:track:5ZrehhPyYi7KgzUCYiaEFC,0.00576,0.374,0.91,0.000143,0.142,-4.993,0.121,121.713,0.0999,13,668173
370,Junior Dad,Lulu,2011-11-01,10,2zg2zQsXs0o6hCH9MTkZzw,spotify:track:2zg2zQsXs0o6hCH9MTkZzw,0.0196,0.253,0.248,0.597,0.111,-9.062,0.0355,112.217,0.0698,16,1168906
371,Brandenburg Gate,Lulu,2011-01-01,1,4VSgmiMD3DGZXVtsVFZDB1,spotify:track:4VSgmiMD3DGZXVtsVFZDB1,0.0259,0.336,0.777,0.0,0.0968,-4.006,0.0522,123.262,0.245,27,261746
372,The View,Lulu,2011-01-01,2,0xdqFv6Mvyg7qqyzU3NcpU,spotify:track:0xdqFv6Mvyg7qqyzU3NcpU,0.000294,0.305,0.918,0.0,0.113,-2.944,0.0752,142.786,0.282,25,320533
373,Pumping Blood,Lulu,2011-01-01,3,31zZcvGSqPm4AFCMDFEar1,spotify:track:31zZcvGSqPm4AFCMDFEar1,0.00623,0.323,0.898,4.72e-05,0.152,-5.114,0.133,137.334,0.266,21,444133
374,Mistress Dread,Lulu,2011-01-01,4,2L0YIc1p5sFVVbDb6xSiJk,spotify:track:2L0YIc1p5sFVVbDb6xSiJk,0.000256,0.153,0.979,0.00591,0.222,-4.611,0.179,207.012,0.0472,18,412560
375,Iced Honey,Lulu,2011-01-01,5,70YTikYfDKj3mgH5VQ7EcH,spotify:track:70YTikYfDKj3mgH5VQ7EcH,0.00567,0.416,0.916,0.0,0.0944,-3.487,0.0603,116.108,0.428,20,277613
376,Cheat On Me,Lulu,2011-01-01,6,78s2i68GL34JnJgAbTSKxQ,spotify:track:78s2i68GL34JnJgAbTSKxQ,0.00862,0.372,0.717,0.00154,0.122,-5.594,0.0463,103.59,0.0442,18,686213
377,Frustration,Lulu,2011-01-01,7,1QLv5VkgmXbdYMe3CC17sI,spotify:track:1QLv5VkgmXbdYMe3CC17sI,0.0012,0.369,0.741,0.031,0.131,-5.267,0.0941,142.766,0.142,17,513906
378,Little Dog,Lulu,2011-01-01,8,0TAdrMcXwaah5FYMDVikh1,spotify:track:0TAdrMcXwaah5FYMDVikh1,0.842,0.393,0.19,0.0244,0.111,-17.61,0.0354,118.197,0.165,15,481680
379,Dragon,Lulu,2011-01-01,9,11txewAaM18eDXWYXwnkH7,spotify:track:11txewAaM18eDXWYXwnkH7,0.00618,0.374,0.916,0.000169,0.137,-4.972,0.113,121.585,0.0957,17,670333
380,Junior Dad,Lulu,2011-01-01,10,1HgwkxTRigwfI5h9XPdX0d,spotify:track:1HgwkxTRigwfI5h9XPdX0d,0.0213,0.148,0.247,0.596,0.111,-9.074,0.0366,59.133,0.0685,19,1168853
381,"Eye Of The Beholder - Live At Festival Hall, Melbourne, Australia",Six Feet Down Under,2010-01-01,1,4ISj9M7DzVPnA4xWpJEtcs,spotify:track:4ISj9M7DzVPnA4xWpJEtcs,0.0278,0.191,0.873,0.346,0.764,-8.544,0.0856,115.223,0.196,4,390786
382,"...And Justice For All - Live At Festival Hall, Melbourne, Australia",Six Feet Down Under,2010-01-01,2,0BWZfC7xH1sidrxxifoWIe,spotify:track:0BWZfC7xH1sidrxxifoWIe,0.117,0.188,0.941,0.6,0.972,-7.515,0.0704,90.455,0.177,3,591746
383,"Through The Never - Live At The Entertainment Centre In Perth, Australia",Six Feet Down Under,2010-01-01,3,5FytEPSAqNKnP0TNLHCaSp,spotify:track:5FytEPSAqNKnP0TNLHCaSp,0.198,0.325,0.988,0.882,0.689,-7.037,0.115,107.2,0.163,2,218173
384,"The Unforgiven - Live At The National Tennis Centre In Melbourne, Australia",Six Feet Down Under,2010-01-01,4,3p90Yz7E0J2Kh0HTtMSpoV,spotify:track:3p90Yz7E0J2Kh0HTtMSpoV,0.000215,0.393,0.699,0.122,0.876,-9.818,0.0416,73.266,0.171,3,420506
385,"Low Man's Lyric - Acoustic - Live At The Entertainment Centre In Perth, Australia",Six Feet Down Under,2010-01-01,5,2aNvvR7GmTagrVmSptkMOQ,spotify:track:2aNvvR7GmTagrVmSptkMOQ,0.577,0.487,0.527,2.52e-05,0.369,-8.938,0.0273,135.758,0.443,4,418413
386,"Devil's Dance - Live At The Entertainment Centre In Perth, Australia",Six Feet Down Under,2010-01-01,6,23QwcPxS1AZPI4Bu0GBnZy,spotify:track:23QwcPxS1AZPI4Bu0GBnZy,0.0284,0.564,0.643,0.118,0.0558,-8.032,0.0409,94.742,0.486,2,347053
387,"Frantic - Live At The Entertainment Centre In Sydney, Australia",Six Feet Down Under,2010-01-01,7,3ZKJN08LBITFQuKimVr1sR,spotify:track:3ZKJN08LBITFQuKimVr1sR,0.263,0.226,0.909,0.00666,0.931,-8.188,0.0893,172.513,0.413,3,464186
388,"Fight Fire With Fire - Live At The Entertainment Centre In Brisbane, Australia",Six Feet Down Under,2010-01-01,8,0R4xG8RRWYiCUyyseTNCTv,spotify:track:0R4xG8RRWYiCUyyseTNCTv,0.018,0.279,0.994,0.0335,0.442,-5.905,0.0942,103.659,0.0489,2,309120
389,Blackened - Live From Brisbane,Six Feet Down Under Part 2,2010-01-01,1,4gqgupYIgqFeNV2bY1Jxlr,spotify:track:4gqgupYIgqFeNV2bY1Jxlr,0.000986,0.249,0.967,0.00164,0.403,-4.04,0.0786,136.393,0.168,4,386565
390,Ride The Lightning - Live From Auckland,Six Feet Down Under Part 2,2010-01-01,2,5XU23j8h4WGXwwCNmXo9FF,spotify:track:5XU23j8h4WGXwwCNmXo9FF,0.00054,0.237,0.98,0.000558,0.817,-3.264,0.1,152.512,0.445,4,429706
391,The Four Horseman - Live From Sydney,Six Feet Down Under Part 2,2010-01-01,3,5avoEU1Dfnq7e0pBvBLRbi,spotify:track:5avoEU1Dfnq7e0pBvBLRbi,0.00191,0.287,0.982,3.05e-05,0.949,-2.128,0.0906,114.911,0.277,4,320106
392,Welcome Home (Sanitarium) - Live From Melbourne,Six Feet Down Under Part 2,2010-01-01,4,2R67IMlQZy3QyHVnie9tnn,spotify:track:2R67IMlQZy3QyHVnie9tnn,0.00187,0.286,0.959,0.00131,0.92,-3.649,0.0769,116.57,0.252,4,382804
393,Master Of Puppets - Live From Brisbane,Six Feet Down Under Part 2,2010-01-01,5,1cb56rCUOvKa144J9v78q3,spotify:track:1cb56rCUOvKa144J9v78q3,0.000536,0.254,0.96,0.00101,0.136,-2.55,0.0689,115.696,0.378,5,503440
394,...And Justice For All - Live From Brisbane,Six Feet Down Under Part 2,2010-01-01,6,5a0YANGjthJbxA53K4jpIf,spotify:track:5a0YANGjthJbxA53K4jpIf,0.000384,0.311,0.941,0.00111,0.336,-2.587,0.0506,95.42,0.311,3,547773
395,Fade To Black - Live From Sydney,Six Feet Down Under Part 2,2010-01-01,7,68mKNNDnHbfa5XV8glALwz,spotify:track:68mKNNDnHbfa5XV8glALwz,0.00543,0.138,0.948,0.00313,0.971,-3.313,0.0729,75.698,0.372,6,453280
396,"Damage, Inc. - Live From Christchurch",Six Feet Down Under Part 2,2010-01-01,8,4cJdhpfPW7sGQ9BlxLwAAW,spotify:track:4cJdhpfPW7sGQ9BlxLwAAW,0.0121,0.303,0.942,0.000609,0.362,-5.096,0.155,100.934,0.125,3,324813
397,That Was Just Your Life,Death Magnetic,2008-09-12,1,2otSugsyrMFRi7ohdeB635,spotify:track:2otSugsyrMFRi7ohdeB635,0.000577,0.251,0.994,0.0018,0.0898,-2.29,0.109,189.891,0.361,41,428320
398,The End Of The Line,Death Magnetic,2008-09-12,2,3KFtAMirz8dF1gApXdWMRf,spotify:track:3KFtAMirz8dF1gApXdWMRf,0.000115,0.335,0.985,0.000807,0.135,-2.383,0.0921,106.552,0.202,42,472360
399,"Broken, Beat & Scarred",Death Magnetic,2008-09-12,3,5xABQiiRBuVWsL9zamoj1G,spotify:track:5xABQiiRBuVWsL9zamoj1G,4.9e-05,0.323,0.982,0.00415,0.237,-1.459,0.0869,121.895,0.48,42,385466
400,The Day That Never Comes,Death Magnetic,2008-09-12,4,2gqzkEF88vMclfRZEIOnQO,spotify:track:2gqzkEF88vMclfRZEIOnQO,0.000114,0.334,0.986,0.0353,0.0805,-1.046,0.0576,124.668,0.48,56,476266
401,All Nightmare Long,Death Magnetic,2008-09-12,5,5w3TTTAo6DIEjQYO3vKZq0,spotify:track:5w3TTTAo6DIEjQYO3vKZq0,0.000568,0.271,0.985,0.00112,0.0809,-0.805,0.123,182.981,0.354,52,477013
402,Cyanide,Death Magnetic,2008-09-12,6,2LfonCFEOzFedikP12rTeo,spotify:track:2LfonCFEOzFedikP12rTeo,0.000119,0.313,0.993,0.000335,0.303,-0.463,0.0751,129.255,0.497,44,399546
403,The Unforgiven III,Death Magnetic,2008-09-12,7,6guXhXMAHU4QYaEsobnS6v,spotify:track:6guXhXMAHU4QYaEsobnS6v,0.00203,0.298,0.766,3.84e-06,0.117,-3.485,0.0347,121.555,0.0923,52,466586
404,The Judas Kiss,Death Magnetic,2008-09-12,8,3XLnsk7Xs7ONROfmWTB58u,spotify:track:3XLnsk7Xs7ONROfmWTB58u,0.000444,0.412,0.975,0.00325,0.0387,-0.974,0.0719,88.673,0.465,38,480760
405,Suicide & Redemption,Death Magnetic,2008-09-12,9,0rd4qVsMPD8YtAZEpsalT6,spotify:track:0rd4qVsMPD8YtAZEpsalT6,4.78e-05,0.256,0.955,0.836,0.0877,-2.224,0.0733,164.397,0.396,39,597720
406,My Apocalypse,Death Magnetic,2008-09-12,10,6qIleHbUTXcGfBfQ8h0R2n,spotify:track:6qIleHbUTXcGfBfQ8h0R2n,0.000199,0.262,0.993,0.00182,0.0962,-1.27,0.199,199.915,0.279,40,301013
407,That Was Just Your Life,Death Magnetic,2008-01-01,1,2EEzTxM4MMjTuDG146TK3G,spotify:track:2EEzTxM4MMjTuDG146TK3G,0.000502,0.247,0.989,0.00154,0.084,-4.401,0.0936,189.929,0.344,46,428320
408,The End Of The Line,Death Magnetic,2008-01-01,2,62qcKV45EjiFwEk074P9Mk,spotify:track:62qcKV45EjiFwEk074P9Mk,0.000122,0.337,0.974,0.00096,0.145,-4.516,0.083,107.176,0.2,47,472360
409,"Broken, Beat & Scarred",Death Magnetic,2008-01-01,3,3BVJ1nwvdmYjXJ7gBTXTGX,spotify:track:3BVJ1nwvdmYjXJ7gBTXTGX,5.55e-05,0.321,0.974,0.0154,0.31,-2.792,0.0789,121.567,0.519,47,385466
410,The Day That Never Comes,Death Magnetic,2008-01-01,4,13Uvqll8OQDjw3wDweIK9y,spotify:track:13Uvqll8OQDjw3wDweIK9y,9.11e-05,0.334,0.982,0.149,0.106,-2.293,0.0619,126.883,0.501,64,476266
411,All Nightmare Long,Death Magnetic,2008-01-01,5,3e7wv9TChjWrnXHrk5NyBU,spotify:track:3e7wv9TChjWrnXHrk5NyBU,0.00067,0.268,0.974,0.00106,0.0772,-2.948,0.114,182.095,0.342,60,477026
412,Cyanide,Death Magnetic,2008-01-01,6,2PSXyiERCaNmRyFA06UMjq,spotify:track:2PSXyiERCaNmRyFA06UMjq,0.000108,0.313,0.985,0.000747,0.313,-2.603,0.0731,129.778,0.498,47,399546
413,The Unforgiven III,Death Magnetic,2008-01-01,7,0qbV4e18lWrTTxlswVoLbI,spotify:track:0qbV4e18lWrTTxlswVoLbI,0.00196,0.297,0.692,3.75e-06,0.115,-5.625,0.0344,121.52,0.103,59,466586
414,The Judas Kiss,Death Magnetic,2008-01-01,8,09VNOLsjKwQasQXhsS8sRA,spotify:track:09VNOLsjKwQasQXhsS8sRA,0.000806,0.323,0.96,0.0177,0.039,-2.712,0.0816,179.341,0.503,43,480760
415,Suicide & Redemption,Death Magnetic,2008-01-01,9,2VTJaQNkvxU4S2zjkVJirF,spotify:track:2VTJaQNkvxU4S2zjkVJirF,4.69e-05,0.254,0.928,0.835,0.0908,-4.357,0.067,164.351,0.41,44,597720
416,My Apocalypse,Death Magnetic,2008-01-01,10,7MtBapy0MnmBVsU3o0yrFz,spotify:track:7MtBapy0MnmBVsU3o0yrFz,0.000139,0.265,0.988,0.00452,0.13,-2.934,0.184,200.091,0.266,45,301026
417,Some Kind Of Monster,Some Kind Of Monster,2004-07-13,1,5ZTSBNqk3wDvhgN12c2ECP,spotify:track:5ZTSBNqk3wDvhgN12c2ECP,0.000487,0.339,0.937,0.197,0.178,-5.248,0.053,106.981,0.633,30,505705
418,The Four Horsemen - Live,Some Kind Of Monster,2004-07-13,2,4qsVHamREe2Vpfur0jczkR,spotify:track:4qsVHamREe2Vpfur0jczkR,7.67e-05,0.319,0.987,0.00617,0.351,-3.069,0.0577,110.84,0.319,24,320585
419,"Damage, Inc. - Live",Some Kind Of Monster,2004-07-13,3,1vy3wxf8GbW7DBSfxPDKBM,spotify:track:1vy3wxf8GbW7DBSfxPDKBM,7.06e-05,0.32,0.979,0.0313,0.853,-3.418,0.0607,98.362,0.336,22,299238
420,Leper Messiah - Live,Some Kind Of Monster,2004-07-13,4,42TNtAEG1xM0bLTVGMl6gb,spotify:track:42TNtAEG1xM0bLTVGMl6gb,6.37e-05,0.367,0.973,0.0157,0.832,-3.091,0.057,139.929,0.428,21,355678
421,Motorbreath - Live,Some Kind Of Monster,2004-07-13,5,7q7uolRH6h7tWETTTUmjPI,spotify:track:7q7uolRH6h7tWETTTUmjPI,0.000786,0.316,0.994,0.000437,0.516,-2.727,0.104,101.203,0.354,21,199932
422,Ride The Lightning - Live,Some Kind Of Monster,2004-07-13,6,4CO6V2Nkr7gQCXwfuJuUDm,spotify:track:4CO6V2Nkr7gQCXwfuJuUDm,3.15e-05,0.286,0.988,0.184,0.97,-2.91,0.0562,151.126,0.54,23,400918
423,Hit The Lights - Live,Some Kind Of Monster,2004-07-13,7,5eBEBLKwazqvkfk9uvqvLh,spotify:track:5eBEBLKwazqvkfk9uvqvLh,0.000104,0.252,0.993,0.197,0.904,-2.618,0.15,169.31,0.332,20,252358
424,Some Kind Of Monster - Edit,Some Kind Of Monster,2004-07-13,8,3J4ZZ83PrVqPgN7KY6jn4S,spotify:track:3J4ZZ83PrVqPgN7KY6jn4S,0.000183,0.405,0.893,0.00529,0.121,-3.453,0.0715,104.882,0.439,29,256798
425,Some Kind Of Monster,Some Kind Of Monster (Live),2004-07-13,1,6ji9oUOQtCWGLra4XoY5dQ,spotify:track:6ji9oUOQtCWGLra4XoY5dQ,0.000475,0.337,0.938,0.238,0.186,-5.266,0.0532,105.377,0.648,22,505546
426,The Four Horsemen - Live,Some Kind Of Monster (Live),2004-07-13,2,6rwAQ8iEabmTCgjEJsDbPw,spotify:track:6rwAQ8iEabmTCgjEJsDbPw,9.28e-05,0.408,0.988,0.00448,0.353,-3.068,0.0526,110.817,0.33,15,320586
427,"Damage, Inc. - Live",Some Kind Of Monster (Live),2004-07-13,3,1lRDIwSH5N1h3UwTGG2yyu,spotify:track:1lRDIwSH5N1h3UwTGG2yyu,5.29e-05,0.306,0.98,0.0291,0.857,-3.478,0.0623,98.824,0.35,13,299240
428,Leper Messiah - Live,Some Kind Of Monster (Live),2004-07-13,4,5wxO3w2Jh1QyxwDogm5aWE,spotify:track:5wxO3w2Jh1QyxwDogm5aWE,7.25e-05,0.37,0.97,0.015,0.869,-3.139,0.0558,139.831,0.462,13,355680
429,Motorbreath - Live,Some Kind Of Monster (Live),2004-07-13,5,5xST97rDkmTG1kErXfvkl6,spotify:track:5xST97rDkmTG1kErXfvkl6,0.000897,0.367,0.994,8.44e-05,0.616,-2.761,0.113,101.632,0.363,12,199933
430,Ride The Lightning - Live,Some Kind Of Monster (Live),2004-07-13,6,4eTsF6IJzeuBoIlRVXQsm7,spotify:track:4eTsF6IJzeuBoIlRVXQsm7,3.69e-05,0.29,0.989,0.113,0.966,-2.908,0.0583,150.965,0.528,14,400920
431,Hit The Lights - Live,Some Kind Of Monster (Live),2004-07-13,7,1PumZzDzB0IA84mgDxLzc8,spotify:track:1PumZzDzB0IA84mgDxLzc8,9.97e-05,0.26,0.993,0.212,0.916,-2.589,0.137,164.085,0.391,12,252360
432,Some Kind Of Monster - Edit,Some Kind Of Monster (Live),2004-07-13,8,5gRty0VvZthglRgdfnyYiD,spotify:track:5gRty0VvZthglRgdfnyYiD,0.00017,0.393,0.895,0.00386,0.208,-3.483,0.073,105.332,0.421,20,256746
433,Frantic,St. Anger,2003-06-05,1,09NpqcWK5TLI86HbHv3N0L,spotify:track:09NpqcWK5TLI86HbHv3N0L,0.00497,0.483,0.978,0.125,0.0782,-3.063,0.0882,161.764,0.563,44,350360
434,St. Anger,St. Anger,2003-06-05,2,3fOc9x06lKJBhz435mInlH,spotify:track:3fOc9x06lKJBhz435mInlH,0.00131,0.249,0.949,0.0228,0.0953,-2.642,0.0678,185.252,0.498,53,441133
435,Some Kind Of Monster,St. Anger,2003-06-05,3,3mNOQhKgWNgtWIq4SGND8j,spotify:track:3mNOQhKgWNgtWIq4SGND8j,0.000475,0.337,0.938,0.238,0.186,-5.266,0.0532,105.377,0.648,41,505546
436,Dirty Window,St. Anger,2003-06-05,4,6BW7c1H0hOJ83lcKTbUR47,spotify:track:6BW7c1H0hOJ83lcKTbUR47,0.0121,0.366,0.981,0.000136,0.386,-4.234,0.0843,127.454,0.439,36,324906
437,Invisible Kid,St. Anger,2003-06-05,5,1mbtnFSKbTmvbYxecgFb57,spotify:track:1mbtnFSKbTmvbYxecgFb57,0.0065,0.491,0.988,0.516,0.0569,-5.205,0.0908,157.839,0.408,34,510093
438,My World,St. Anger,2003-06-05,6,0rVZ9iDQCmb2nyB8RvfAOv,spotify:track:0rVZ9iDQCmb2nyB8RvfAOv,0.0018,0.329,0.982,0.00456,0.281,-4.456,0.083,99.153,0.351,32,345533
439,Shoot Me Again,St. Anger,2003-06-05,7,2O4M60YhdylyjSNOXQMlIE,spotify:track:2O4M60YhdylyjSNOXQMlIE,0.00061,0.55,0.927,0.0135,0.0458,-4.324,0.0815,111.432,0.347,34,430106
440,Sweet Amber,St. Anger,2003-06-05,8,5fU6qjmD38P90BMsuqpiuU,spotify:track:5fU6qjmD38P90BMsuqpiuU,0.00114,0.479,0.913,0.000107,0.226,-5.335,0.0625,93.213,0.413,34,327133
441,The Unnamed Feeling,St. Anger,2003-06-05,9,6gcGqslzlXlwt4UCjXxrgN,spotify:track:6gcGqslzlXlwt4UCjXxrgN,0.000826,0.469,0.915,0.00421,0.11,-5.235,0.0643,140.421,0.441,35,427893
442,Purify,St. Anger,2003-06-05,10,0HZpiUtrwCqKChQn0x6Bqy,spotify:track:0HZpiUtrwCqKChQn0x6Bqy,0.00213,0.506,0.988,0.00399,0.296,-3.139,0.0733,105.531,0.235,31,313933
443,All Within My Hands,St. Anger,2003-06-05,11,2XDPSz4jo6FiOoRc7pfgm3,spotify:track:2XDPSz4jo6FiOoRc7pfgm3,0.00392,0.553,0.966,0.00241,0.237,-4.489,0.086,105.786,0.302,33,525893
444,Frantic,St. Anger,2003-01-01,1,2J3XzDLjbXkny8qhr33zTh,spotify:track:2J3XzDLjbXkny8qhr33zTh,0.00608,0.482,0.977,0.17,0.0812,-3.091,0.0892,161.818,0.571,52,350358
445,St. Anger,St. Anger,2003-01-01,2,5JAnXx5BBES4FEf4d4t4CC,spotify:track:5JAnXx5BBES4FEf4d4t4CC,0.00115,0.396,0.947,0.0179,0.089,-2.652,0.0477,93.043,0.443,61,441132
446,Some Kind Of Monster,St. Anger,2003-01-01,3,4hjTm9cn9ZPwfKnbyW6frn,spotify:track:4hjTm9cn9ZPwfKnbyW6frn,0.000493,0.333,0.938,0.208,0.185,-5.215,0.0516,104.817,0.641,48,505532
447,Dirty Window,St. Anger,2003-01-01,4,6xFoN6e5B9DTw6aV6yT3KF,spotify:track:6xFoN6e5B9DTw6aV6yT3KF,0.0103,0.369,0.978,9.02e-05,0.159,-4.246,0.0827,127.607,0.445,42,324905
448,Invisible Kid,St. Anger,2003-01-01,5,105mv6XqVQMEUVfPkIeAQh,spotify:track:105mv6XqVQMEUVfPkIeAQh,0.00641,0.49,0.988,0.326,0.149,-5.229,0.0851,157.47,0.377,40,510092
449,My World,St. Anger,2003-01-01,6,3zG3x7RA9DjR7a9JMNWv1N,spotify:track:3zG3x7RA9DjR7a9JMNWv1N,0.00198,0.525,0.982,0.00585,0.309,-4.447,0.0742,99.421,0.388,38,345532
450,Shoot Me Again,St. Anger,2003-01-01,7,6ATqmUzk4xbq3XpVsZMPW5,spotify:track:6ATqmUzk4xbq3XpVsZMPW5,0.000714,0.551,0.926,0.0139,0.0441,-4.301,0.0813,111.367,0.337,39,430105
451,Sweet Amber,St. Anger,2003-01-01,8,0nP2Se8dSKsdOkg6XEee60,spotify:track:0nP2Se8dSKsdOkg6XEee60,0.00129,0.471,0.911,7.64e-05,0.216,-5.373,0.0664,93.262,0.394,40,327132
